stop_id,level_id,stop_name,stop_lat,stop_lon,location_type,parent_station
ZHaurlhr, ,Vidyodaya School, 13.052220330015716, 80.24124338917619, 0,
fMrlznIn, ,Trade Centre Nandambakkam, 13.01669199193343, 80.18919166368482, 0,
jYJJDUgz, ,Alwarthirunagar, 13.04476142079111, 80.18601423625978, 0,
AGifciab, ,Veppampattu Eswaran Nagar, 13.128947124562755, 80.00841486669651, 0,
NSvMYbfW, ,Mannivakkam School, 12.891514142775804, 80.06948444482123, 0,
SmsIMyGE, ,Shriram Shankari Apartments, 12.81590549957977, 80.08713015177128, 0,
DYKvrufv, ,Thiruvika Nagar Bus Depot, 13.119618362000951, 80.23227114290682, 0,
EocVuyzS, ,Lic, 13.063008515983547, 80.26386382104317, 0,
tcYerYbk, ,Aathi Nagar, 12.922781355856248, 80.133409434643, 0,
rDPqHrVG, ,Amman Temple, 12.963289942212858, 80.16469996375538, 0,
NzFpkpXH, ,Ayappan Kovil, 13.039235736153763, 80.1971450081146, 0,
IojsotKp, ,Kishkintha, 12.940929954229157, 80.08096818602348, 0,
FVWAEAei, ,Pandian Theatre, 13.11266090372307, 80.28174422310758, 0,
HXvpcqcH, ,Thiruvidhanthai, 12.763024323598469, 80.24554182595705, 0,
ndEgwEkg, ,Periya Mangodu, 13.488709642004387, 80.19588507387357, 0,
Qsigtmbx, ,Power House Basin Bridge, 13.098138709684816, 80.2682962619574, 0,
UigDvvmZ, ,Reddy Street, 13.067293451015095, 80.18321845767214, 0,
LQCKkmdU, ,Kalyani Hospital City Centre, 13.043297079262016, 80.27433342442293, 0,
nuxwLmjk, ,Vengadamangalam Childrens Park, 12.865409614874324, 80.14988440521671, 0,
OsBkWRQx, ,Beach Station, 13.09407689, 80.29227074, 0,
LgyCGIBw, ,Vadakarai Rice Mill Or Vadakarai Bypass, 13.186521631672246, 80.19279191809915, 0,
zQfdkFQV, ,Vadakkupattu, 12.935100564545428, 80.18237994123763, 0,
RmfxCtxh, ,Ottiyambakkam, 12.86222892853263, 80.19126792035718, 0,
bxCyBnpv, ,Vadalure Busstand, 11.555643858994964, 79.55506219043208, 0,
JbVeQOiO, ,CSI Bethel Church Ikkadu, 13.170256262544042, 79.93385969951635, 0,
NjUfThdh, ,Anbu Woins, 13.031131897421158, 80.19500589218801, 0,
udvGqqIc, ,Prasad Thetre, 13.050742704933544, 80.20391158533448, 0,
Hjpeultj, ,Thamaraipakkam Junction, 13.22056772730756, 80.0285404622249, 0,
uGkwFELU, ,Kovilpadagai Road Junction, 13.133162265626716, 80.10317802461554, 0,
xAcbGwmk, ,Mudhu Kovil, 12.967370500500712, 80.08569878579533, 0,
kKhfHDyF, ,PTC Quarters Junction, 12.9357169180127, 80.23391139508578, 0,
xQZmJYCQ, ,Adhanur, 12.871383548395638, 80.05359451461615, 0,
LBOtcvsG, ,VOC Nagar, 13.091327298291011, 80.22732646447434, 0,
qqkwAIGc, ,Ullagaram Oil Mill, 12.976531214961813, 80.19323614526115, 0,
tyeyrnYi, ,DLF, 13.024968724712862, 80.17675585408479, 0,
VXVgVTNc, ,Three Statue Ayanambakkam, 13.075439193185307, 80.15389198033336, 0,
lEwLedpG, ,Alandur, 12.99562167829451, 80.1890026083795, 0,
NpVJqtjU, ,Samiyar Gate, 12.795381738730908, 80.02021754105908, 0,
NioHjTzW, ,M G R Salai, 13.08535235900378, 80.16979198777449, 0,
PAsYxpUt, ,Nasarath, 13.184409754751323, 79.94661593130888, 0,
lDGKQeaf, ,Perumbedu, 13.358811781058813, 80.24140302490605, 0,
LqWmEOho, ,Tamaraipakkam, 12.761651307975779, 79.30862603497027, 0,
YxUFlvZH, ,Vichoor Echakuzhi, 13.203545346849097, 80.26984327843775, 0,
XbgiSLmy, ,Muthamil Nagar Pallavaram, 12.971600972735805, 80.14244304020781, 0,
nLekaNPJ, ,Sirucheri IT Park, 12.822745067960991, 80.21914168999297, 0,
bLWPtAll, ,Theradi, 13.143694682073296, 79.90871508829514, 0,
gdHaMUeX, ,Sri Sairam Siddha Medical College, 12.952599288150754, 80.05957610731275, 0,
nYgUjigK, ,Kotyamedu, 12.697902378784429, 80.10670988657034, 0,
BEDgLVoF, ,Aalamaram Villivakam, 13.13699799047164, 80.20600308776932, 0,
BHzRSlej, ,Thirumangalam EB Office, 13.086986234363794, 80.19870498674231, 0,
uxYyJnud, ,Velammal VIidyala Ayanambakkam, 13.082330131108332, 80.15183192055227, 0,
honleovC, ,Vanchuvancheri, 12.875351226325524, 79.99697308300222, 0,
fOMMjSqm, ,Pattipulam Colony, 12.6864795370108, 80.21617010167358, 0,
ULMVzkWs, ,Sivaprakasam Nagar, 13.142481954997585, 80.18552071252373, 0,
ljAgYLSe, ,MR Nagar, 13.130043406118007, 80.24995567350493, 0,
TKdEYLTT, ,Venkathur, 13.107502509824743, 79.93007446234776, 0,
dulnZXnF, ,Binny Mill Canteen, 13.102583863311784, 80.2527168067819, 0,
UHSPJyEW, ,Venkathur, 13.107384628518366, 79.93008653228833, 0,
dVVBCEuD, ,Velachery Erikarai, 12.987355941482969, 80.21817701880241, 0,
nFbddFoX, ,MRF Beach Road, 13.176621028888958, 80.31351962167469, 0,
ttVqQknl, ,Karapakkam, 12.913497563941869, 80.22904078402053, 0,
ucVTqZIB, ,Kalavakkam, 12.74178678, 80.19744426, 0,
HkgLsGZV, ,Camp Road Junction Selaiyur, 12.922133875933712, 80.14309861792321, 0,
exnIZrMP, ,Chennai Petroleum Corporation Limited, 13.161410747574008, 80.26891912378278, 0,
UscCtYui, ,Ration Shop, 13.147790546955955, 80.28562676809129, 0,
gLvZhJQf, ,Lakshimi Nagar, 13.127966728706676, 80.08199125654274, 0,
WrxmunoE, ,Dasarathapuram, 13.057342112537986, 80.20403211680298, 0,
NOXvlGiG, ,Kottai Karai, 13.418068163282031, 80.12707478463926, 0,
AIvMrZbX, ,Budur Hospital, 13.234003778043753, 80.20666831225117, 0,
pYAYKpHc, ,Kollumedu, 13.161993184972918, 80.11290332472765, 0,
lUWTaWkd, ,Medavakkam, 12.919856467070181, 80.18190556301818, 0,
tlqkvJit, ,Balaji Nagar, 12.977643725364146, 80.20406876409483, 0,
JfIhOMTg, ,Balaji Theatre Minjur, 13.26408149247745, 80.2699938724952, 0,
TgYrKMTh, ,Mugappair, 13.08117972981255, 80.17753274049284, 0,
zhKxUEmF, ,Telephone Nagar, 12.962623578282368, 80.23426477795653, 0,
jAdmOYhG, ,Sara Nagar, 12.963091930738862, 80.17176424508045, 0,
HXHDdmgB, ,Venkatesa Agraharam ROad, 13.032836060274192, 80.26518878021419, 0,
uSZbdBno, ,Blue Star, 13.08502072, 80.21156534, 0,
PQDqFTyk, ,Vengaivasal Road Junction, 12.918311241937161, 80.17665992406546, 0,
vWnHMbTe, ,Chinna Mathur, 13.174247708550928, 80.24945372493512, 0,
aSxVTIYY, ,Sivan Kovil Or PTC Quarter, 12.933258589181017, 80.23605096515735, 0,
lOdrwgOe, ,Chinmaya Nagar, 13.06266274436485, 80.19701278050809, 0,
qUWcqGRU, ,Vishnuvakkam, 13.204171570884576, 79.97308546604211, 0,
lQIpGOTn, ,St Thomas Mount Head Post Office, 13.001938458082947, 80.1972223156829, 0,
TVbCTcEE, ,Alandur Depot, 12.99710066710645, 80.19064093571421, 0,
mnkgCFDT, ,Guindy Bus Terminus, 13.009411553087547, 80.21114278309233, 0,
QJzYlSpE, ,Pallavaram Main Road, 12.996141577751892, 80.14547588005942, 0,
qDPveFnr, ,Vao Office, 12.990934053559636, 80.10112352699232, 0,
bwmOWcVr, ,New Karikkalvakkam, 13.211226260198906, 79.98272076118883, 0,
CNKFZjjG, ,Thirumangalam Metro, 13.085427603458658, 80.20120116309373, 0,
bEuFbYIx, ,MMC Veterinary University, 13.161737861153888, 80.2440851435399, 0,
TeSdyMFH, ,Natthamedu, 13.133388754236174, 80.03657673628504, 0,
XMWgellz, ,Padi Lucas TVS, 13.101102795489325, 80.18990669389882, 0,
UDPMiWKD, ,Vallur, 13.252441676446857, 80.28734073787473, 0,
WeXgsZLY, ,Pondy Bazar Globus, 13.040127534242016, 80.2433104353671, 0,
LoadLeSC, ,Vannandurai, 12.99620724839615, 80.26273537788802, 0,
iYbcLrkT, ,Oodai, 12.888546362996376, 80.2274603144279, 0,
YjUiSglA, ,Elephant Gate, 13.091647019391536, 80.27516006523115, 0,
IfUoaxeT, ,Uthukkottai, 13.33412590665506, 79.89387375902947, 0,
tzYrVhKO, ,Alwarthirunagar, 13.04427899667178, 80.18492090081008, 0,
FmTbQszJ, ,Dharma Prakash Or MCTM School, 13.080794310517591, 80.25486360182936, 0,
OfWHUDWP, ,New Erumai Vetti Palayam, 13.237104495790096, 80.1188708147796, 0,
wtyUxRkq, ,Murugan Koil Eranavoor, 13.186627268117798, 80.30764895244215, 0,
wdTSZSbC, ,Koyambedu Market, 13.066909612874051, 80.19157294036268, 0,
ccqsUPnI, ,Nehru Stadium Or Taluka Office, 13.0866509856249, 80.27029713628053, 0,
BJyyGCqV, ,Kannadapalayam, 12.93607181231192, 80.10051652981542, 0,
TgzZcdmy, ,Gandhi Road, 12.987704690097594, 80.22308184171618, 0,
ytpyzEDk, ,Manacherry, 12.992573377370908, 80.1144019527519, 0,
BcfdONwl, ,Amutham Nagar, 12.915389404682031, 80.09347188601443, 0,
LjPncvCg, ,Barathiyar Nagar, 13.185613639312102, 80.31692955833785, 0,
RQiSRtZp, ,Perambur Market, 13.11576108177484, 80.24402502893463, 0,
KIvXTDlT, ,Dhandeeswaran Nagar, 12.985402644684891, 80.22330789312657, 0,
IKzXRYHu, ,Manickam Nagar Or MLA Office, 12.89737703504817, 80.16933041217715, 0,
jBqXNfJa, ,Vanuvambedu, 12.981542397925008, 80.19532374273842, 0,
EtVMSKdU, ,Thimiri, 12.82886196144105, 79.30678508742571, 0,
GNOlMHVm, ,Lakshimi Nagar, 13.127905670626145, 80.08201103783422, 0,
qfKsPBgw, ,SSS Jain Collage, 13.035289762258225, 80.22892295573796, 0,
PosMzsZQ, ,Gemini P H, 13.051622916502408, 80.25035372869922, 0,
rDRMBgEM, ,Velliyur Hospital, 13.217814848060364, 80.01061519087148, 0,
zuhYkREh, ,Thiruneermalai 2, 12.962133872306694, 80.11331509855154, 0,
ZtKBYERA, ,SrBharathi Nagar, 13.17028979296305, 80.09572022977204, 0,
kkrKJmiC, ,Mahalingapuram, 13.054102220406728, 80.23278320544352, 0,
uiYVYPQX, ,Vallalar Nagar Bus Depot, 13.103956594134822, 80.27614104416512, 0,
sXTxOtpY, ,Payyanur, 12.641424167085056, 80.1729706759121, 0,
uTcsgvmK, ,BSNL Telephone Quarters Or Jeeva Railway Station, 13.108984233997353, 80.25511219493637, 0,
wmQoUVus, ,Ulandhai, 13.017129846407228, 79.9016762059747, 0,
hysxdiTF, ,R B I Parrys, 13.082466252647215, 80.28883833662758, 0,
NnOfKXsl, ,Jayanthi Theatre2, 12.98757531438003, 80.25588654686479, 0,
OZmcxPEb, ,Vayalanallur MGR Statue, 13.082527617092218, 80.07253739092937, 0,
cMNwDvJt, ,Manapakkam EB Office, 13.014312141533354, 80.17416154968953, 0,
jevLieSa, ,Water Tank Or KC Sankaralinga Nadar High School, 13.116285740931616, 80.28918127777808, 0,
zAhquueS, ,Ezhichur Koot Road Junction, 12.842291275094638, 79.92798397285719, 0,
YNGFHQVb, ,Moolakadai, 13.128449403740957, 80.241986892858, 0,
WcOcULlY, ,Kaladipet, 12.987171622501549, 80.06414732910378, 0,
XJRnAJHc, ,Thiruvanmiyur Or Marudeeswarar Temple, 12.985134167109004, 80.25963777143193, 0,
tpTDqbZI, ,M G R Nagar, 13.037087340738266, 80.19602489857266, 0,
AUWqdMAb, ,Kamakshi Amman Temple, 12.972217977765862, 80.11902312030205, 0,
vfdAIPGv, ,Clive Battery, 13.10009011, 80.29406209, 0,
FsTtoiFg, ,Kovilambakkam Panchayat Office, 12.941579041026985, 80.18718835276128, 0,
pjrUunbL, ,Kannampalayam, 13.19959180943074, 80.22611917955646, 0,
FYojKDQC, ,Salamangalam, 12.884685981142407, 80.01218412863568, 0,
FizaUowp, ,Koppur School, 13.091382258073242, 79.96872309414516, 0,
XxJaecnl, ,Deverangari Road, 13.34098167429064, 80.20641550988307, 0,
AMYCWDXe, ,Tarapakkam, 12.99711644109365, 80.12332634853152, 0,
miDIXkTS, ,Surendhar Nagar, 12.986653881143416, 80.19741377823311, 0,
VFZDirHo, ,EP Office, 12.931040570362384, 80.20806341920236, 0,
SJvhYGxR, ,Chinnakavanam Vade 1, 13.345221046196595, 80.19523159581126, 0,
hpACGGyB, ,TB Hospital, 12.944093289066009, 80.13469781949811, 0,
sboFIMZc, ,Pangal Park, 13.040978001598347, 80.23402469223856, 0,
ttqmlghz, ,Maranatha Church, 13.032325145931889, 80.13484231196261, 0,
bXFPUSoH, ,Amudurmedu, 13.102547999603905, 80.05207304017381, 0,
sRIHzuUP, ,lic, 13.06570197, 80.2674087, 0,
EYGEAZtD, ,Padianallur Check Post Or Vijaya Nallur, 13.209594837174665, 80.17198755338325, 0,
FCeDiZsN, ,Madhavaram Rountana, 13.145078787437415, 80.22000775358165, 0,
msGFqCDa, ,Post Office Ennore, 13.204351317757766, 80.31459051659124, 0,
LpQEBEct, ,Sivan Kovil Pozhichalur, 12.98807277145853, 80.14202846961734, 0,
QZMOUeIv, ,Sidco Kunrathur, 12.96930540699643, 80.0955105135373, 0,
NrpQUbAl, ,Royapuram, 13.10616748895192, 80.29275892010526, 0,
EcbaOvXo, ,Sidco Canteen, 13.182860999999997, 80.12931403497026, 0,
buBFkWue, ,Pushpa Nagar, 13.058357187131962, 80.24069530977317, 0,
cQnYaYub, ,K5 Police Station, 13.111288632679567, 80.22671744018697, 0,
frLbpljr, ,Siva Garden, 13.151180604851522, 80.13205588926076, 0,
ntZXMthh, ,VGN Mogapair West, 13.076674600771405, 80.16518005389412, 0,
hWdEZSFy, ,Mahalingapuram, 13.057833907783047, 80.2348290687945, 0,
wdZlcJUN, ,Mamallapuram E C R, 12.628470557317359, 80.19469121268571, 0,
XPyUXhvO, ,Sriperumbudur Bus Stand, 12.966325331239814, 79.9454747088222, 0,
sHqmRcRD, ,Kundrathur Murugan Temple, 12.987324449697809, 80.093398845499, 0,
CSwPNDqz, ,Puduchatram, 13.089335377804547, 80.00926718359392, 0,
HQVZivsH, ,Vanavil, 13.040751202786833, 80.24704813596077, 0,
MEVzYGii, ,Swami Vivekananda House, 13.05099021956659, 80.28077123417779, 0,
KjuJaNsu, ,Kalaimagal Nagar, 13.02456277, 80.20702986, 0,
hSRFRBsa, ,Iyyappanthangal Bus Depot, 13.037919834559425, 80.13505742601455, 0,
oWuDAXOu, ,Rajapalayam, 13.23368261104881, 79.94621037632987, 0,
unXfmkmI, ,Therasapuram, 12.916835924230226, 79.93228514642101, 0,
jnljzsqi, ,Arulmigu Balasubramanya Temple Eldams Road, 13.039034023965366, 80.24941948718102, 0,
UUpfieFN, ,Uppaplam 1, 13.362315177868847, 80.20230017122844, 0,
cNvMQUdA, ,Periyammal Nagar, 12.773958016632365, 80.20134323459524, 0,
cQwVOeOq, ,Aringar Anna Kalyanamandapam, 12.949642108558024, 80.08090004072011, 0,
SUoxgoEf, ,Kesavan Park, 13.095088545283776, 80.26617793232674, 0,
kVWwehGs, ,Irungattukottai, 12.995217163157772, 79.9888519062406, 0,
EBKpcNVh, ,Chinnama Nagar, 12.774247714082229, 80.19592853128961, 0,
YtTJoBxm, ,Periyapalayam Koil, 13.309840215031478, 80.04286067077487, 0,
yjunmuoE, ,Pavithra Hospital, 13.126288448511898, 80.24918564141035, 0,
lFGeOTzf, ,Voltas Colony, 12.975596978404429, 80.18706666824878, 0,
UrTDCKsV, ,T N Police Bus Stop, 12.839296972723828, 80.14008624505149, 0,
WpvmvPze, ,Meyyur, 13.242162087774306, 79.9445151870816, 0,
eIBTCCCb, ,Thirunillai Road Junction, 13.234121725016754, 80.22784856279657, 0,
sjphZSiX, ,Kannan Street, 13.114545027029974, 80.27711355109523, 0,
yENTNLYy, ,Vinayagar Kovil R V Nagar, 13.138275415990048, 80.24338219045853, 0,
BQqYmuyR, ,Nurse Quarters, 13.082243454275435, 80.27835642633545, 0,
aHsZaffM, ,Murugan Store, 12.959792201764365, 80.17069237208885, 0,
UXvslYGA, ,Kamatchi Nagar, 12.942351887725538, 80.21520496038275, 0,
XXPGaRGh, ,Kannigapuram, 13.108079870979415, 80.2602584156947, 0,
uGfLmQAc, ,Thiruvanmiyur Railway Station, 12.989337680672142, 80.2511566105909, 0,
vfIotKLC, ,Kavalkazhani Church, 12.85708904258991, 79.96973656835138, 0,
RBwynnQe, ,Parveen Travels, 13.210321513497059, 80.19512951930278, 0,
tBPmVbcK, ,Varadaraja Puram, 13.049182628920619, 80.08694447805271, 0,
gnmwaIOJ, ,Maduravoyal Ration Shop, 13.067056752749613, 80.17508584673715, 0,
fdwLSfsa, ,Keelakottaiyur Or Malrosapuram, 12.83766818203544, 80.15523637210435, 0,
EzspgLWz, ,Ganga Theater, 13.125319041550398, 80.21768659230183, 0,
dimGAuTR, ,Kondencherri Church, 13.034057678894197, 79.83374310624413, 0,
JalqBTeK, ,Ponneri Petrol Bunk, 13.331875034688117, 80.18902693879738, 0,
XnaZTFkZ, ,SRM Kattur School, 12.806849644995333, 80.04208779999998, 0,
grMhZquG, ,Nagathamman Kovil, 13.2013949651449, 80.21960930998921, 0,
VqaowPBW, ,Thimiri, 12.828781961441674, 79.30680664723873, 0,
IxqYybMf, ,Vanianchathiram, 13.211652953442623, 80.09337521252178, 0,
DCxKZmKu, ,Jamuna Auto, 12.76773344834614, 80.02616675434122, 0,
RkIYOvZu, ,Mettupalayam Pearmbur, 13.105173539941251, 80.25292644502338, 0,
kEQqRNXv, ,Arul Nagar, 13.145468086049478, 80.23966833002464, 0,
oLFGxTGd, ,Ayaloor, 13.162455980198619, 79.98371452542688, 0,
gLIXpcQS, ,Telephone Exchange, 13.101668827271462, 80.16218060688652, 0,
iMLblEFN, ,Alampundi Bypass, 12.2474, 79.3351, 0,
bghpxDOJ, ,Kondencherri Church, 13.033947275180905, 79.83376590502075, 0,
FGOFiShc, ,Dr A B J Abdulkalam Nagar, 12.984243137076605, 80.14812173270069, 0,
fOfcyQgJ, ,Flower Bazzar, 13.088298230966233, 80.28134094162169, 0,
WmKWqOVN, ,Vaayalur Colony, 13.316317256792136, 80.27782909745065, 0,
eBAbFKqQ, ,Aalayamman Temple, 13.039378896328678, 80.24575441173624, 0,
qzYXXYmc, ,Kundrathur Or Thandalam, 12.998010271819961, 80.09760187614188, 0,
ycZSXJwE, ,Pillayar Koil Street, 12.818411499930875, 80.2037054110451, 0,
iyqZxomb, ,Nomalur, 13.44040130437464, 80.00267700847473, 0,
scMjdKXM, ,Anna Mode Or Mount Road Post Office, 13.066300973505463, 80.26872254189493, 0,
bGxnPBxb, ,Mettuppalaiyam, 13.081230686851232, 80.09566489863928, 0,
upwIMaLy, ,Rural Colony, 12.824498652356258, 80.19470153086502, 0,
wPeqfEci, ,Velammal College, 13.150784906077709, 80.19151428849432, 0,
DcYEFBXI, ,Thiruvadaisoolam School, 12.692863785244013, 80.03182415638985, 0,
avVajdeO, ,Therukupattu, 12.756103819604075, 80.24308438184289, 0,
TIlepZYr, ,Thiruninravur, 13.124589695205566, 80.03240937452915, 0,
UrJBvWGq, ,Rallapadi, 13.316516211799053, 80.04934981616339, 0,
wUiavefu, ,Palla Street, 13.119639732341083, 80.19276296042473, 0,
WMFlppka, ,Rajeshwari Nagar, 12.827428335179116, 80.05609178409617, 0,
nEHOxUTI, ,Alandur Depot, 12.9969664, 80.1917212, 0,
lklhFYFG, ,Anna Nagar Roundtana, 13.084544151387918, 80.21710444985945, 0,
uqWvvTiu, ,Tondiyarpet High Road, 13.1328, 80.2635, 0,
KeGqLKVV, ,Pachaiamman Koil, 13.13408688016325, 80.13133513782199, 0,
tYiGccLM, ,Iyyappan Koil Madipakkam, 12.965336223039793, 80.1915360320927, 0,
HeUFaHjZ, ,Street No 41, 13.11156175439004, 80.18096420398959, 0,
HKcDxbLU, ,Manapakkam Amman Kovil, 13.011781341273567, 80.16468459903967, 0,
TjIpsyZG, ,Auto Stand, 12.937349456483396, 80.15631405257272, 0,
rLrKZBjw, ,Pondy Bazar Globus, 13.03996225934615, 80.24294733132172, 0,
fbatEtfg, ,Sidco Kunrathur, 12.969071472947029, 80.09516517912664, 0,
izsRTGJN, ,Lakshmi Amman Kovil, 13.158353619691027, 80.1288766311218, 0,
jfvbdeGs, ,Old Erumai Vetti Palayam, 13.22860908127246, 80.12809026665582, 0,
TfcuZRGs, ,Sunnambu Kulam, 13.484896024974095, 80.14573071268546, 0,
isqWGISG, ,Melappedu, 13.155911763538649, 80.04099534516867, 0,
JGMtXKXa, ,Illalur Junction, 12.714073030016076, 80.14996433412841, 0,
LObiCWKO, ,Poonthandalam, 12.963883227999263, 80.04494742468114, 0,
qoxCRvXH, ,Meera Theatre, 13.144363032928496, 79.89866604593908, 0,
nFPQpasS, ,Vengatapuram, 13.119397040581644, 80.15286577158952, 0,
crCLDvLL, ,Namashivayapuram, 13.015238696675558, 79.91616021750735, 0,
LGkMSSTO, ,Mappedu Old Police Station, 13.03111861683401, 79.86170289023289, 0,
mjzDXpvt, ,Gerugambakkam, 13.015447972552316, 80.1367057046773, 0,
PaIXMFSn, ,CRPF School Or kuttavaili colony, 13.151594670369978, 80.08054594390251, 0,
aRsTDGQj, ,Thulakkanathamman Koil Muthaiah Street, 13.050628795190976, 80.27434755805882, 0,
uQlhjcGr, ,Vettri Nagar, 12.923572197772296, 80.09742711981073, 0,
alaJPSTW, ,Thandurai, 13.115859142835808, 80.06329329447749, 0,
yCXbqkBs, ,Kizh Padappai, 12.88869922317827, 80.02919191097465, 0,
HhzNhCIb, ,Maduravoyal, 13.06155411689138, 80.15977189738442, 0,
oBGXonqp, ,Kamala Theatre, 13.049425487544678, 80.20930477701734, 0,
KQSHMGnw, ,Villivakkam Bus Stand, 13.105421374732401, 80.20803643643512, 0,
gldIDkMU, ,Pudupattu, 12.966938346950132, 79.85336035835701, 0,
TNTzUMyF, ,Ponneri Old Bus stand Or Ponneri Market, 13.335204614800153, 80.19009882296211, 0,
yhVlWvFp, ,Karumbu Noor Kandigai, 13.312727252856597, 79.9920336061922, 0,
cQQRUhUD, ,Balaji Nagar Medavakkam, 12.953618761642991, 80.21189915459627, 0,
wuQzPlvL, ,Pulicat Old Market Pazhaverkadu, 13.41314619878738, 80.31404210300275, 0,
azoURbol, ,Kamarajar Salai, 13.054996024692349, 80.18488663252352, 0,
KzCxlBoL, ,Perungalatgur Lake View Stop, 12.909055141933235, 80.09829410933969, 0,
FliRNcXy, ,Foreshore Estate MTC Bus Stop, 13.025729489284215, 80.27514893471368, 0,
ZxAfSTio, ,Illalur, 12.733819178523067, 80.15730231048144, 0,
DAVUzqtD, ,Pakkam, 13.40538712307759, 80.28591416858478, 0,
yEChtXTr, ,Sullaipallam, 13.031408915949315, 80.19175916902304, 0,
loXKeyiW, ,Nanganallur MGR Road, 12.978258386307068, 80.1830596318805, 0,
oMurZdLt, ,Kattur Alamaram, 12.846340920584185, 80.08672343385331, 0,
cPCRxZjy, ,Thousand light Or U S Embassy, 13.053612965708266, 80.25297039129896, 0,
mxpYyFEY, ,Vinayagapuram Surapet Junction, 13.138417853682235, 80.20679811414652, 0,
TPescrDz, ,Ayapakkam Bus Stand, 13.106015623896353, 80.12850853982627, 0,
BgwdUHsv, ,Air Port Carco, 12.99245707574813, 80.1829617640949, 0,
HFKfgJoc, ,Kalpana Hotel, 13.103206714775167, 80.20768397513632, 0,
gytQppPG, ,Kattrambakkam SIPCOT, 12.986415671848022, 80.00344494600546, 0,
PSZbZwJF, ,Natraj Theatre, 13.092750001458827, 80.26916841674085, 0,
WjGJosho, ,Tambaram West Bus Stand, 12.92765218, 80.11862628, 0,
mkMGVFdU, ,Akkarai, 12.89784478169814, 80.24707778819152, 0,
ZmAHrmfv, ,T R Studio, 13.04597478091084, 80.1456355858965, 0,
SRJkWTfK, ,Oragadam Road Junction, 12.851280094031406, 79.94262799122953, 0,
TUeJMYAe, ,Vani Mahal, 13.045131607963828, 80.23998311707714, 0,
yJFAEWOL, ,MGR Silai, 12.933084896196181, 80.10442669675228, 0,
NgDeDdfx, ,Korukkupet Bus Stand, 13.11672905, 80.27727935, 0,
DyENAaIa, ,Ayalchery, 13.092672756182072, 80.08362333527612, 0,
EsFyleAW, ,AV Construction Or Srinivasa Nagar, 12.964677994705452, 80.21117288121923, 0,
mZFKHZkN, ,Nandambakkam, 12.983820078586923, 80.06256213433585, 0,
JpVXpSar, ,Mandapam, 12.620142571851193, 80.19322723716346, 0,
ntDOQspU, ,St Thomas Mount Head Post Office, 13.001852214423991, 80.19613333882285, 0,
XtVjaEbI, ,1st Ave, 13.045134117226466, 80.21242342803885, 0,
BPsLaajx, ,Todiya Pet 2 Depot, 13.1373, 80.2874, 0,
IvQQZbJW, ,Erukancherry, 13.124542243211769, 80.24706658663354, 0,
bIdHMWdX, ,Puzhuthivakkam, 12.978200690661241, 80.19394731469652, 0,
gcvwQKzE, ,Coca Cola Company, 13.071095952528031, 80.03311128172015, 0,
CAuqyjUy, ,Arikamedu, 13.16236476922339, 80.12963664754149, 0,
VyxPahNP, ,Jai Ganesh Temple, 13.120603333552332, 80.15820813160394, 0,
QpdZiknK, ,Thideer Nagar, 13.39684526187074, 80.05233081208962, 0,
TEuwlied, ,Vengadamangalam Childrens Park, 12.86488853156579, 80.14937624202466, 0,
nsjiKPCz, ,Thambu Chetty Street, 13.102620751001288, 80.29076617193198, 0,
apXGdFyI, ,Irankuppam, 13.178784523880632, 80.1539056921647, 0,
aBQaRmrC, ,Three Aduku, 12.931357899035135, 80.23856833934269, 0,
eYiyBone, ,Manali New Town Bus Stand, 13.201830205931135, 80.2759636857196, 0,
gCZfLTyw, ,Gayathri Nagar Or Venkatraman Nagar, 12.940962645590652, 80.14787968677388, 0,
oLuwlXNd, ,Water Tank Vinayagapuram, 13.139975013860948, 80.20306327071376, 0,
DwysyAoq, ,Vijayalakshmi, 12.939032521641806, 80.17195910511651, 0,
jIFrASnh, ,Besant Nagar, 12.995712618141628, 80.26740719837755, 0,
fQRLOpha, ,Camp Road Junction Selaiyur, 12.922460660937919, 80.14366724623437, 0,
ZNjvBYak, ,Surapet, 13.144222246275296, 80.18823112372934, 0,
zXtHnUiq, ,N4 Police Station, 13.134136403901213, 80.29726174575694, 0,
BzJNmTUM, ,Anandbagh, 12.865091931324189, 80.24229440398722, 0,
zlRPdbBz, ,Chembarambakkam Koil, 13.043385803440914, 80.06294854232783, 0,
xgGSyRKK, ,Balaji Nagar, 12.978182301414316, 80.20422884041199, 0,
rREMERTS, ,Ayappan Kovil, 13.039305961872714, 80.19716881271961, 0,
qFzqwYZZ, ,Marina Beach, 13.061290568408975, 80.28288684342965, 0,
dXsdOXmC, ,Ayalcheri Government School, 13.093779753334292, 80.0808362098217, 0,
eDviiTaO, ,Union Carbide Colony, 12.965355366357166, 80.17227332361938, 0,
PiHPpcZe, ,Shri Bhavani Amman Koil, 12.973006726172347, 80.12897771809799, 0,
LoFwQpPE, ,Violet Chruch, 13.084184144012074, 80.17487002608347, 0,
EEtuUVOX, ,Palla Theru, 12.806025364069633, 80.04170220915796, 0,
zmaWvvfY, ,Meppur, 13.031582836814179, 80.08248848710252, 0,
ZaTxFLgk, ,Mittanamalli, 13.146676033051175, 80.07022616404127, 0,
KMHCIdcu, ,Mel Kalvai, 12.769371394172477, 80.1080733811641, 0,
seOClkEC, ,Gerugampakkam Murugan Koil, 13.01110401593498, 80.13576036819302, 0,
